ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID
..\..\world\expansion06\doodads\fx\7fx_environment_fogmedium.obj;19276.298828125;319.1289367675781;16096.3291015625;6.561214923858643;20;-0.1046229675412178;0;4.6591796875;27542255;m2;1141737
..\..\world\expansion07\doodads\7xp_waterfall_top_2903219.obj;19233.638671875;614.5958862304688;15959.4765625;0;0;0;0;2.009765625;27230551;m2;2903219
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_c01.obj;19662.994140625;288.21771240234375;15982.474609375;-10.723834991455078;95.00006103515625;12.688726425170898;0;1.2294921875;27295685;m2;1108757
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19467.208984375;322.2845153808594;15921.0771484375;-6.435452461242676;162.49993896484375;-3.635746479034424;0;1.9296875;27372301;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19642.1875;296.6535339355469;15938.8623046875;9.189380645751953;251.99993896484375;-0.4176321029663086;0;1.359375;27296250;m2;1089880
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19469.34375;323.5560607910156;16007.1923828125;-6.147560119628906;162.49993896484375;-1.152379035949707;0;1.4697265625;27372317;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19516.916015625;337.32647705078125;15982.6923828125;6.311680793762207;135.56817626953125;-4.430871963500977;0;1.1875;27288988;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;19562.7578125;356.973388671875;15680.943359375;0;170.68408203125;0;0;1.8193359375;27289206;m2;1030061
..\..\world\expansion06\doodads\araknashal\7an_tree_c03.obj;19586.662109375;358.0193786621094;15714.01171875;0;152.4967041015625;0;0;1.7568359375;27289230;m2;1035505
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;19588.255859375;356.77752685546875;15702.9423828125;0;342.9307861328125;0;0;1.703125;27289229;m2;1030061
..\..\world\expansion05\doodads\fx\6fx_waterfall_mist01.obj;19233.900390625;615.3257446289062;15953.96484375;0;342;0;0;1.5;27705362;m2;1028937
..\..\world\expansion05\doodads\fx\6fx_waterfall_mist01.obj;19224.1171875;519.3382568359375;15994.8603515625;0;342;0;0;1.5;27705550;m2;1028937
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b02.obj;19611.1328125;332.2651062011719;15919.8115234375;18.13591766357422;212.5;-3.686328172683716;0;1.4697265625;27296259;m2;1108364
..\..\world\expansion05\doodads\fx\6fx_waterfall_mist01.obj;19233.16796875;530.146240234375;15980.27734375;0;311.5;0;0;1.5;27705198;m2;1028937
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19577.533203125;329.971435546875;15881.5478515625;2.4324936866760254;130.568115234375;-5.084775447845459;0;0.9677734375;27289264;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_tree_c03.obj;19536.08203125;368.4127502441406;15780.49609375;0;69.77978515625;0;0;1.578125;27289353;m2;1035505
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;19639.83984375;323.1552429199219;15709.5498046875;0;167.4312744140625;0;0;1.4833984375;27289227;m2;1030061
..\..\world\expansion06\doodads\araknashal\7an_tree_c03.obj;19537.884765625;368.5498352050781;15736.77734375;0;184.3287353515625;0;0;1.505859375;27288960;m2;1035505
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;19563.05078125;366.490966796875;15767.46484375;0;38.982177734375;0;0;1.390625;27289296;m2;1030061
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;19569.880859375;353.0835876464844;15677.005859375;0;264.9106750488281;0;0;1.2646484375;27289256;m2;1030061
..\..\world\expansion06\doodads\vrykul\7vr_vrykul_lamppost04.obj;19687.990234375;300.136962890625;15671.94921875;6.433116436004639;308.0514831542969;14.074997901916504;0;0.8896484375;27289166;m2;1124117
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19498.71484375;339.444091796875;15947.3017578125;7.859158039093018;285.0682373046875;4.634999752044678;0;0.73828125;27289670;m2;1089880
..\..\world\expansion06\doodads\7xp_waterfall_400hx200w.obj;19218.921875;518.5236206054688;16004.482421875;0;341;0;0;2.2392578125;27705548;m2;1247154
..\..\world\expansion06\doodads\araknashal\7an_tree_c02.obj;19539.53515625;368.2721252441406;15730.96484375;0;244.173095703125;0;0;1.1943359375;27289232;m2;1035430
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c03.obj;19737.123046875;228.52159118652344;15758.0458984375;31.74559211730957;168.5;48.08473587036133;0;2.9794921875;27289576;m2;1120368
..\..\world\expansion06\doodads\araknashal\7an_rockstack_b01.obj;19584.28125;363.33563232421875;15761.2080078125;1.4914710521697998;122.71267700195312;30.38282012939453;0;1.169921875;27288958;m2;1089641
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;19636.81640625;320.4922790527344;15729.873046875;0;297.64678955078125;0;0;1.0263671875;27289219;m2;1030061
..\..\world\expansion06\doodads\araknashal\7an_tree_c03.obj;19506.640625;338.363037109375;15925.4208984375;0;169.1700439453125;0;0;1.0283203125;27289364;m2;1035505
..\..\world\expansion06\doodads\araknashal\7an_tree_c09.obj;19451.33984375;459.5626525878906;15762.619140625;0;69.50006103515625;0;0;1;27288965;m2;1251552
..\..\world\expansion06\doodads\araknashal\7an_tree_c09.obj;19433.94140625;468.7781066894531;15833.7353515625;0;162;0;0;1;27289285;m2;1251552
