ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;20041.232421875;-74.23928833007812;17049.732421875;-7.465251922607422;30;-6.0638508796691895;0;4.939453125;27612709;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_c01.obj;19860.728515625;-40.40870666503906;17085.583984375;-5.446168899536133;213.50006103515625;-168.98495483398438;0;1.76953125;27258851;m2;1108757
..\..\world\expansion04\doodads\pandaren\birds\pa_sunbirds_loop.obj;19690.533203125;156.11407470703125;16787.39453125;0;76;0;0;1;27962551;m2;588346
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19835.794921875;-15.080106735229492;17086.234375;5.729938507080078;214.49993896484375;-7.749098300933838;0;1.9599609375;27258856;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rock_06.obj;20218.880859375;-115.58792877197266;16803.59765625;2.4707062244415283;346.5;4.8109941482543945;0;2.5791015625;27650565;m2;1032690
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;20302.47265625;-100.8712387084961;16597.0859375;0;39.500152587890625;0;0;0.75;27612594;m2;1342502
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;20302.47265625;-117.71845245361328;16930.419921875;0;39.5001220703125;0;0;0.75;27650675;m2;1342502
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;20273.166015625;-109.49503326416016;16601.916015625;0;113.5001220703125;0;0;3.19921875;27612597;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;20273.166015625;-124.49323272705078;16935.25;0;113.5001220703125;0;0;3.19921875;27650805;m2;1334379
..\..\world\expansion06\doodads\araknashal\7an_rock_07.obj;19937.970703125;-32.71143341064453;16543.669921875;7.218407154083252;41.5;-15.698125839233398;0;5.7294921875;27260513;m2;1116142
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;19777.544921875;177.10952758789062;16536.373046875;7.6494927406311035;252.56192016601562;-3.1383867263793945;0;1.59375;27701114;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;20137.158203125;-82.2634048461914;16791.77734375;16.10338020324707;348;-1.2963169813156128;0;2.259765625;27612710;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19841.982421875;-26.14888572692871;16844.345703125;4.3522562980651855;347.49993896484375;1.955507755279541;0;1.2099609375;27705715;m2;1089880
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;20102.029296875;-66.126220703125;16791.068359375;0;29.675048828125;0;0;2.95703125;27612789;m2;1334379
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;19758.658203125;179.48373413085938;16611.419921875;4.138958930969238;252.56185913085938;3.4028549194335938;0;1.59375;27701111;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;20215.076171875;-113.67886352539062;16782.9453125;4.309388160705566;172.5;-22.642431259155273;0;1.9892578125;27650570;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rock_04.obj;19987.58203125;-87.26482391357422;16549.044921875;15.173794746398926;357;-13.7669677734375;0;4.25;27260512;m2;1032688
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;20132.921875;-78.65457153320312;16769.837890625;0;65.84310913085938;0;0;2.6884765625;27612788;m2;1334385
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19842.0859375;-1.7862006425857544;16850.162109375;3.994422197341919;67.00003051757812;-0.5426488518714905;0;1.0791015625;27705719;m2;1089880
..\..\world\expansion06\doodads\highmountain\7hm_pinetreedark_c02.obj;19714.4609375;161.42868041992188;16580.14453125;2.89302921295166;24.82672119140625;2.766375780105591;0;2.1201171875;27701115;m2;1093797
..\..\world\expansion06\doodads\7xp_bullkelp_c03.obj;20283.61328125;-114.03365325927734;17046.462890625;0;0;0;0;0.83984375;27650788;m2;1342906
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;20119.138671875;-69.86690521240234;16812.791015625;0;158.04541015625;0;0;2.44921875;27612787;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;20024.380859375;-89.2876968383789;16539.87109375;0;12.5;0;0;0.6591796875;27260509;m2;1342502
..\..\world\expansion06\doodads\highmountain\7hm_pinetreedark_c02.obj;19726.009765625;168.37075805664062;16522.23046875;5.3916096687316895;24.82672119140625;4.019123077392578;0;1.830078125;27701102;m2;1093797
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;20222.943359375;-108.14122009277344;16587.171875;0;0;0;0;2.189453125;27612609;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;20222.943359375;-108.2731704711914;16920.50390625;0;0;0;0;2.189453125;27650787;m2;1334387
..\..\world\expansion06\doodads\araknashal\7an_rock_03.obj;20292.443359375;-113.33445739746094;16562.41796875;20.291589736938477;201;-11.543498039245605;0;9.119140625;27612502;m2;1032687
..\..\world\expansion06\doodads\araknashal\7an_rock_03.obj;20292.443359375;-120.65213775634766;16895.751953125;20.291606903076172;201;-11.54350471496582;0;9.119140625;27650854;m2;1032687
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;20264.021484375;-116.87551879882812;17066.814453125;0;269.35089111328125;0;0;2.1552734375;27651380;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;20225.380859375;-104.7189712524414;16641.75;0;0;0;0;2.1396484375;27612631;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;20225.380859375;-118.064453125;16975.08203125;0;0;0;0;2.1396484375;27650828;m2;1334387
..\..\world\expansion06\doodads\highmountain\7hm_pinetreedark_c02.obj;19784.73046875;187.51991271972656;16539.08203125;3.3889689445495605;24.82672119140625;4.090782642364502;0;1.6904296875;27701179;m2;1093797
..\..\world\expansion06\doodads\araknashal\7an_tree_c01.obj;19721.611328125;91.27640533447266;16850.310546875;5.576990604400635;314.5001220703125;3.073322296142578;0;1.51953125;27294380;m2;1030059
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;20244.71875;-99.34004974365234;16621.126953125;0;121.50018310546875;0;0;2.119140625;27612556;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;20230.92578125;-106.02506256103516;16601.572265625;0;31.0001220703125;0;0;2.119140625;27612630;m2;1334385
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;20244.71875;-110.98248291015625;16954.4609375;0;121.50018310546875;0;0;2.119140625;27650802;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;20230.92578125;-111.43998718261719;16934.90625;0;31.0001220703125;0;0;2.119140625;27650817;m2;1334385
