ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19977.21875;6.615370273590088;16028.9873046875;-2.7962095737457275;341;4.453165531158447;0;5.599609375;27295703;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;20165.53515625;-18.30788803100586;15982.490234375;-9.286169052124023;238.5000457763672;-13.95160961151123;0;4.609375;27289075;m2;1108227
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19783.859375;15.578595161437988;16189.990234375;-0.6996392011642456;196.99993896484375;-9.43392276763916;0;3.94921875;27296030;m2;1108217
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;20277.955078125;-146.03050231933594;16153.1240234375;0;59.5;0;0;1;27612824;m2;1342503
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19820.69140625;-26.305431365966797;16289.572265625;-15.102450370788574;44.50006103515625;2.168823719024658;0;3.119140625;27295714;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_c01.obj;19937.326171875;92.17449951171875;16022.9990234375;-5.346996784210205;26.9998779296875;24.141155242919922;0;1.44921875;27296196;m2;1108757
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;19724.5703125;152.65640258789062;16428.37109375;3.3588197231292725;72.5618896484375;10.272064208984375;0;2.5537109375;27701145;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19894.314453125;19.24282455444336;16056.3046875;0.6885237693786621;265.5001220703125;-2.3086748123168945;0;2.919921875;27296180;m2;1108217
..\..\world\expansion06\doodads\7xp_kelpbush_c02.obj;20221.466796875;-124.43141174316406;16163.9140625;0;117.00003051757812;0;0;1;27612805;m2;1342504
..\..\world\expansion06\doodads\araknashal\7an_rock_06.obj;20218.880859375;-132.60877990722656;16470.265625;2.4707067012786865;346.5;4.810994625091553;0;2.5791015625;27612686;m2;1032690
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;20037.521484375;-104.02364349365234;16515.533203125;0;127.94600677490234;0;0;3.9736328125;27612491;m2;1334385
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19851.865234375;13.15371036529541;16078.7490234375;5.346498489379883;215.99993896484375;1.8142726421356201;0;1.529296875;27296181;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;20022.90234375;-27.2696475982666;16119.8740234375;2.3617849349975586;275.49993896484375;-10.370771408081055;0;2.1494140625;27295799;m2;1108217
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;20214.638671875;-92.8702163696289;16055.48046875;-3.6531801223754883;134.00003051757812;-2.135929822921753;0;0.5693359375;27612817;m2;1342503
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19786.919921875;91.96538543701172;16135.779296875;2.3409276008605957;200.49993896484375;-13.14824104309082;0;2.0693359375;27296062;m2;1108217
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;20222.48828125;-93.6435775756836;16062.26171875;0;203.99998474121094;0;0;3.529296875;27612830;m2;1334385
