ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18628.986328125;6.615224361419678;17010.55078125;-2.796205520629883;109;-4.453145980834961;0;5.599609375;27259710;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19040.068359375;7.839226722717285;17018.833984375;-0.6996387839317322;116.99996948242188;-9.433990478515625;0;5.2197265625;27549744;m2;1108217
..\..\world\expansion05\doodads\dungeon\doodads\6du_highmaulraid_statue01.obj;18597.580078125;151.40972900390625;16882.443359375;0;13.5;0;0;5.3095703125;27258927;m2;981534
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18637.91015625;99.6309585571289;16942.76953125;2.888792037963867;87.00003051757812;-8.56243896484375;0;4.0595703125;27259442;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18803.87890625;6.627377033233643;16811.990234375;1.0854767560958862;98.00009155273438;-10.108860969543457;0;3.94921875;27258327;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18911.751953125;15.570085525512695;16948.08203125;-0.6996405124664307;106.99993896484375;-9.433921813964844;0;3.94921875;27258889;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18911.751953125;15.570085525512695;16948.08203125;-0.6996405124664307;106.99993896484375;-9.433921813964844;0;3.94921875;27261293;m2;1108217
..\..\world\expansion04\doodads\pandaren\birds\pa_sunbirds_loop.obj;18919.3984375;292.3534851074219;16581.5703125;0;70;0;0;1;27546361;m2;588346
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c02.obj;19131.25390625;70.83167266845703;16841.205078125;8.322515487670898;233.06243896484375;-8.560107231140137;0;2.8388671875;27370888;m2;1125820
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;18655.552734375;227.368896484375;16536.32421875;0.1931498646736145;42.061798095703125;0.8287697434425354;0;2.943359375;25490147;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18957.96875;35.22108840942383;16988.173828125;3.50067400932312;326.49993896484375;12.113730430603027;0;3.0595703125;27258884;m2;1108227
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;18671.62109375;185.36351013183594;16702.4140625;10.178739547729492;312.4998779296875;3.6446127891540527;0;2;27546351;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18732.046875;37.523292541503906;16862.462890625;-1.6175744533538818;206.5;-11.429494857788086;0;2.3994140625;29871291;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18647.6484375;117.58255767822266;16959.71875;-0.0866311639547348;144.99993896484375;-176.23362731933594;0;1.689453125;27259468;m2;1089880
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c02.obj;19102.064453125;74.7657241821289;16917.86328125;1.4707874059677124;81.0625;2.3921496868133545;0;2.2587890625;27365923;m2;1125820
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18780.6953125;10.124112129211426;16814.8984375;-3.7352545261383057;28.50006103515625;-5.488120079040527;0;2.279296875;27558997;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19021.25;17.750391006469727;16985.19921875;5.346503734588623;125.99993896484375;1.814275860786438;0;1.529296875;27261262;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18678.75;13.15234375;16885.19921875;5.346498012542725;234.00013732910156;-1.8142699003219604;0;1.529296875;27259459;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18719.875;-17.891263961791992;17056.236328125;2.3617911338806152;174.50006103515625;10.370752334594727;0;2.1494140625;27261095;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_c01.obj;18721.982421875;3.3736300468444824;16981.251953125;-20.481637954711914;251.00003051757812;19.7083797454834;0;1;27260325;m2;1108757
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;18988.884765625;146.13710021972656;16650.517578125;-1.3465723991394043;200.56182861328125;-0.8635737299919128;0;2.0537109375;25475098;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18964.220703125;83.59754943847656;16953.5859375;2.340937852859497;110.50006103515625;-13.148249626159668;0;2.0693359375;27258886;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_waterfall07.obj;19033.4609375;147.471923828125;16854.794921875;0;0;0;0;1;27370880;m2;1336638
..\..\world\expansion06\doodads\fx\7fx_environment_fogdense_shaded.obj;19107.9296875;74.44911193847656;16879.552734375;6.0481743812561035;0;4.376200199127197;0;1.509765625;27542262;m2;1537275
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19143.962890625;89.5254898071289;16818.884765625;-2.932729482650757;216.9998779296875;-7.524002552032471;0;1.58984375;27370856;m2;1124169
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19102.12890625;74.8445053100586;16822.65234375;8.966562271118164;232.4998779296875;-0.7495314478874207;0;1.58984375;27370823;m2;1124169
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;18693.91796875;167.77931213378906;16752.171875;-4.6637067794799805;186.99993896484375;11.451788902282715;0;1.51953125;25474745;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;19010.048828125;31.49404525756836;16981.94140625;1.6669620275497437;91.5;-3.3402292728424072;0;1.369140625;27261268;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18688.001953125;31.4923095703125;16884.05859375;2.594609498977661;57;1.4991772174835205;0;1.369140625;27259485;m2;1089880
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c02.obj;19053.841796875;82.94489288330078;16892.044921875;-4.158056735992432;281.5624694824219;6.393039226531982;0;1.7685546875;27370851;m2;1125820
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18815.65234375;-15.463518142700195;17031.87109375;-23.075225830078125;179;26.17957878112793;0;1.8291015625;27259055;m2;1108227
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;18961.77734375;144.31826782226562;16769.7421875;-1.5255473852157593;37.767333984375;-5.535877704620361;0;1.509765625;27559019;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;19196.423828125;84.15413665771484;16824.61328125;-3.1581380367279053;31.000030517578125;5.751835823059082;0;1.83984375;25822510;m2;1108217
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18734.4140625;3.935594320297241;16992.115234375;-4.287672519683838;104;-2.4219491481781006;0;1.25;27260387;m2;1089880
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19206.9765625;78.5856704711914;16879.345703125;21.164213180541992;186.99993896484375;7.073575496673584;0;1.33984375;25568852;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18754.423828125;15.488819122314453;16855.689453125;3.2688398361206055;4.999969482421875;0.7515409588813782;0;1.2392578125;27258328;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18925.232421875;-21.171981811523438;16987.40625;3.2688398361206055;35.999969482421875;-0.7515421509742737;0;1.2392578125;27258925;m2;1089880
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19143.794921875;88.44647979736328;16834.587890625;-2.9327280521392822;216.9999237060547;-7.523995399475098;0;1.3896484375;25558619;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_tree_c07.obj;18815.814453125;217.0927276611328;16532.58203125;0;270.09063720703125;0;0;1.892578125;27258694;m2;1117887
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_c01.obj;19210.205078125;103.8520736694336;16900.517578125;-3.265886068344116;86.000244140625;14.55957317352295;0;0.849609375;25822518;m2;1108757
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19184.501953125;67.48651123046875;16843.462890625;-7.091583728790283;268.4999084472656;-7.918630123138428;0;1.33984375;25568865;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_rockstack_b01.obj;18664.65234375;16.59140396118164;16906.15234375;-3.870845317840576;90;-4.2997026443481445;0;2.2197265625;27260523;m2;1089641
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;18891.404296875;198.67459106445312;16521.486328125;-0.4694572687149048;80.06201171875;2.7739310264587402;0;1.5634765625;25481636;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_tree_c04.obj;18675.626953125;198.9927520751953;16667.166015625;-28.07086944580078;54.36773681640625;-12.633337020874023;0;1.7705078125;27258058;m2;1030061
..\..\world\expansion06\doodads\araknashal\7an_tree_c01.obj;18662.861328125;194.53111267089844;16672.359375;-1.7667136192321777;105.50006103515625;4.159448623657227;0;2.0390625;27559065;m2;1030059
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;18920.875;146.6721954345703;16737.015625;-1.2434954643249512;343.33404541015625;-14.820279121398926;0;1.25;27558958;m2;1124169
..\..\world\expansion06\doodads\araknashal\7an_tree_c01.obj;18982.54296875;151.2088165283203;16678.783203125;0.8313565850257874;347.09600830078125;0.4692806899547577;0;2.0595703125;25474597;m2;1030059
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c03.obj;19216.076171875;117.73963928222656;16594.685546875;6.106701374053955;215.56182861328125;-2.9498331546783447;0;1.453125;25475096;m2;1126613
..\..\world\expansion06\doodads\araknashal\7an_tree_c01.obj;18683.033203125;228.80325317382812;16601.740234375;-1.7667139768600464;105.50006103515625;4.159449577331543;0;1.8896484375;27559092;m2;1030059
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;19168.8984375;69.74571228027344;16893.1875;-7.267824172973633;263.49993896484375;2.6824028491973877;0;1.1796875;25568850;m2;1124169
..\..\world\expansion06\doodads\highmountain\7hm_talltree_c01.obj;18900.998046875;161.0796661376953;16799.01953125;-2.4532430171966553;20.767333984375;-5.162543296813965;0;1.189453125;27558960;m2;1124169
..\..\world\critter\birds\birds_condor_01.obj;19141.025390625;137.0862579345703;16877.142578125;0;55;0;0;1;27375141;m2;367454
..\..\world\expansion06\doodads\araknashal\7an_tree_c01.obj;18991.224609375;147.15196228027344;16902.2890625;-8.449524879455566;332.999755859375;-4.426581382751465;0;1.7294921875;27370839;m2;1030059
